jahrgang,vorname,geschlecht,Anzahl
1988,Neha,weiblich,1
1988,Nelly,weiblich,1
1988,Nena,weiblich,2
1988,Nerea,weiblich,1
1988,Nicola,weiblich,1
1988,Nicole,weiblich,53
1988,Nikita,weiblich,1
1988,Nina,weiblich,47
1988,Nives,weiblich,2
1988,Noelia,weiblich,2
1988,Noemi,weiblich,6
1988,Nora,weiblich,13
1988,Noémi,weiblich,1
1988,Noémie,weiblich,3
1988,Noëlle,weiblich,1
1988,Noëmi,weiblich,3
1988,Nuria,weiblich,1
1988,Nuriye,weiblich,1
1988,Oana,weiblich,1
1988,Odile,weiblich,1
1988,Oksana,weiblich,2
1988,Olena,weiblich,1
1988,Olga,weiblich,13
1988,Olivia,weiblich,11
1988,Oona,weiblich,1
1988,Ornella,weiblich,2
1988,Orsolya,weiblich,1
1988,Paloma,weiblich,1
1988,Pamela,weiblich,1
1988,Panagiota,weiblich,1
1988,Paola,weiblich,1
1988,Pascale,weiblich,7
1988,Patricia,weiblich,15
1988,Patrizia,weiblich,5
1988,Patrícia,weiblich,1
1988,Paula,weiblich,3
1988,Paulina,weiblich,3
1988,Pauline,weiblich,3
1988,Pavla,weiblich,1
1988,Peggy,weiblich,1
1988,Pelin,weiblich,1
1988,Petra,weiblich,11
1988,Pia,weiblich,4
1988,Piera,weiblich,1
1988,Pierina,weiblich,1
1988,Pinar,weiblich,1
1988,Polina,weiblich,1
1988,Prisca,weiblich,1
1988,Priska,weiblich,3
1988,Rachel,weiblich,3
1988,Rada,weiblich,1
1988,Radojka,weiblich,1
1988,Rafaela,weiblich,1
1988,Raffaela,weiblich,2
1988,Rahel,weiblich,20
1988,Raissa,weiblich,1
1988,Ramona,weiblich,13
1988,Rana,weiblich,1
1988,Raphaela,weiblich,1
1988,Rea,weiblich,2
1988,Rebecca,weiblich,14
1988,Rebekka,weiblich,4
1988,Regina,weiblich,3
1988,Regula,weiblich,1
1988,Renata,weiblich,2
1988,Rhea,weiblich,1
1988,Ricarda,weiblich,2
1988,Rio,weiblich,1
1988,Roberta,weiblich,1
1988,Robyn,weiblich,1
1988,Rocio,weiblich,1
1988,Romana,weiblich,1
1988,Romina,weiblich,2
1988,Romy,weiblich,1
1988,Rosa,weiblich,3
1988,Rosalia,weiblich,1
1988,Rosana,weiblich,1
1988,Rosangela,weiblich,1
1988,Rosanna,weiblich,2
1988,Rosaria,weiblich,1
1988,Rowena,weiblich,2
1988,Roxana,weiblich,2
1988,Roxane,weiblich,2
1988,Ruby,weiblich,1
1988,Rukiye,weiblich,1
1988,Ruth,weiblich,4
1988,Ruzica,weiblich,1
1988,Réka,weiblich,1
1988,Saba,weiblich,1
1988,Sabina,weiblich,8
1988,Sabine,weiblich,4
1988,Sabri,weiblich,1
1988,Sabrina,weiblich,46
1988,Sadia,weiblich,1
1988,Saida,weiblich,1
1988,Salome,weiblich,5
1988,Salomé,weiblich,2
1988,Samanta,weiblich,1
1988,Samantha,weiblich,2
1988,Samira,weiblich,1
1988,Sandra,weiblich,49
1988,Sandrine,weiblich,2
1988,Sandy,weiblich,2
1988,Sanela,weiblich,1
1988,Sanja,weiblich,6
1988,Sanna,weiblich,1
1988,Santa,weiblich,1
1988,Sara,weiblich,34
1988,Sarah,weiblich,47
1988,Saray,weiblich,2
1988,Sarina,weiblich,8
1988,Saskia,weiblich,9
1988,Scarlett,weiblich,1
1988,Sejla,weiblich,1
1988,Selam,weiblich,1
1988,Selda,weiblich,1
1988,Selina,weiblich,6
1988,Selma,weiblich,1
1988,Senada,weiblich,2
1988,Seraina,weiblich,1
1988,Sereina,weiblich,3
1988,Serena,weiblich,5
1988,Shana,weiblich,1
1988,Sharmila,weiblich,1
1988,Sheila,weiblich,2
1988,Sheryl,weiblich,1
1988,Shirin,weiblich,3
1988,Shqipe,weiblich,2
1988,Sibel,weiblich,1
1988,Sibylle,weiblich,6
1988,Sieglinde,weiblich,1
1988,Sigrid,weiblich,1
1988,Siham,weiblich,3
1988,Silja,weiblich,1
1988,Silvana,weiblich,4
1988,Silvia,weiblich,13
1988,Simona,weiblich,10
1988,Simone,weiblich,21
1988,Sina,weiblich,3
1988,Sinem,weiblich,1
1988,Sira,weiblich,1
1988,Siri,weiblich,1
1988,Slavica,weiblich,1
1988,Sofia,weiblich,7
1988,Sonia,weiblich,3
1988,Sonja,weiblich,10
1988,Sonya,weiblich,1
1988,Sophia,weiblich,8
1988,Sophie,weiblich,10
1988,Stanislava,weiblich,1
1988,Stavroula,weiblich,1
1988,Stefani,weiblich,1
1988,Stefania,weiblich,4
1988,Stefanie,weiblich,30
1988,Stephanie,weiblich,29
1988,Stéphanie,weiblich,6
1988,Suada,weiblich,2
1988,Sumaya,weiblich,1
1988,Susana,weiblich,1
1988,Susanna,weiblich,2
1988,Susanne,weiblich,11
1988,Susi,weiblich,1
1988,Suzana,weiblich,1
1988,Suzanne,weiblich,1
1988,Svenja,weiblich,1
1988,Sylvia,weiblich,3
1988,Sylvie,weiblich,2
1988,Sylwia,weiblich,1
1988,Séverine,weiblich,1
1988,Sónia,weiblich,3
1988,Tabea,weiblich,3
1988,Talia,weiblich,1
1988,Tamara,weiblich,14
1988,Tania,weiblich,4
1988,Tanja,weiblich,22
1988,Tanya,weiblich,1
1988,Tatiana,weiblich,2
1988,Tatjana,weiblich,8
1988,Tenzin,weiblich,3
1988,Tenzing,weiblich,1
1988,Teresa,weiblich,2
1988,Tereza,weiblich,1
1988,Tessa,weiblich,1
1988,Teuta,weiblich,3
1988,Thanh,weiblich,1
1988,Thea,weiblich,1
1988,Theodora,weiblich,3
1988,Theres,weiblich,1
1988,Theresa,weiblich,4
1988,Thi,weiblich,2
1988,Tiffany,weiblich,2
1988,Tijana,weiblich,4
1988,Tilla,weiblich,1
1988,Tina,weiblich,5
1988,Tiziana,weiblich,1
1988,Tsering,weiblich,1
1988,Tugba,weiblich,2
1988,Tânia,weiblich,4
1988,Ulrike,weiblich,1
1988,Ursina,weiblich,3
1988,Uta,weiblich,1
1988,Vahide,weiblich,1
1988,Valbona,weiblich,1
1988,Valdete,weiblich,1
1988,Valentina,weiblich,10
1988,Valeria,weiblich,14
1988,Valerie,weiblich,7
1988,Valérie,weiblich,4
1988,Vanessa,weiblich,33
1988,Vania,weiblich,2
1988,Vanja,weiblich,1
1988,Vasiliki,weiblich,1
1988,Vera,weiblich,9
1988,Verena,weiblich,7
1988,Veronica,weiblich,5
1988,Veronika,weiblich,6
1988,Victoria,weiblich,2
1988,Viktoria,weiblich,3
1988,Viktorija,weiblich,1
1988,Viktoriya,weiblich,1
1988,Violette,weiblich,1
1988,Virginia,weiblich,1
1988,Vivian,weiblich,3
1988,Viviana,weiblich,2
1988,Viviane,weiblich,1
1988,Vivien,weiblich,1
1988,Véronique,weiblich,1
1988,Wanda,weiblich,1
1988,Wen,weiblich,1
1988,Wendy,weiblich,1
1988,Wiebke,weiblich,1
1988,Wilma,weiblich,1
1988,Xenia,weiblich,1
1988,Xiao,weiblich,1
1988,Yael,weiblich,1
1988,Yan,weiblich,1
1988,Yana,weiblich,2
1988,Yasemin,weiblich,2
1988,Yasmin,weiblich,4
1988,Yasmine,weiblich,2
1988,Yassine,weiblich,1
1988,Yaël,weiblich,2
1988,Yeliz,weiblich,1
1988,Yi,weiblich,2
1988,Ying,weiblich,1
1988,Ylenia,weiblich,2
1988,Yolanda,weiblich,1
1988,Yu,weiblich,1
1988,Yue,weiblich,3
1988,Yuliya,weiblich,1
1988,Yvette,weiblich,1
1988,Yvonne,weiblich,3
1988,Zainab,weiblich,1
1988,Zana,weiblich,1
1988,Zeynep,weiblich,1
1988,Zoe,weiblich,1
1988,Zora,weiblich,2
1988,Zorica,weiblich,2
1988,Zoé,weiblich,3
1988,Zsofia,weiblich,3
1988,Zuzana,weiblich,4
1988,Zuzanna,weiblich,4
1988,Özlem,weiblich,1
1987,Abdi,weiblich,1
1987,Adela,weiblich,3
1987,Adelaide,weiblich,1
1987,Adelina,weiblich,1
1987,Adriana,weiblich,4
1987,Adèle,weiblich,1
1987,Agata,weiblich,2
1987,Agnes,weiblich,2
1987,Agnieszka,weiblich,1
1987,Aicha,weiblich,1
1987,Aida,weiblich,2
1987,Aikaterini,weiblich,2
1987,Albulena,weiblich,2
1987,Alejandra,weiblich,1
1987,Aleksandra,weiblich,7
1987,Alena,weiblich,3
1987,Alessa,weiblich,1
1987,Alessandra,weiblich,5
1987,Alessia,weiblich,6
1987,Alexa,weiblich,4
1987,Alexandra,weiblich,24
1987,Alexia,weiblich,1
1987,Alia,weiblich,1
1987,Alice,weiblich,4
1987,Alicia,weiblich,2
1987,Alicja,weiblich,1
1987,Alida,weiblich,1
1987,Alina,weiblich,4
1987,Aline,weiblich,5
1987,Alisa,weiblich,1
1987,Alison,weiblich,1
1987,Alma,weiblich,1
1987,Amanda,weiblich,10
1987,Amandine,weiblich,4
1987,Amara,weiblich,1
1987,Amaya,weiblich,1
1987,Amber,weiblich,1
1987,Ambra,weiblich,1
1987,Amelia,weiblich,1
1987,Amelie,weiblich,1
1987,Amina,weiblich,4
1987,Amira,weiblich,1
1987,Amélie,weiblich,1
1987,Ana,weiblich,20
1987,Anabel,weiblich,1
1987,Anais,weiblich,1
1987,Ananda,weiblich,1
1987,Anastasia,weiblich,4
1987,Anastasiia,weiblich,1
1987,Anastasija,weiblich,2
1987,Anastasiya,weiblich,1
1987,Anaïs,weiblich,2
1987,Andjela,weiblich,1
1987,Andrea,weiblich,47
1987,Andreia,weiblich,1
1987,Andreina,weiblich,1
1987,Andreja,weiblich,2
1987,Andrijana,weiblich,1
1987,Andrina,weiblich,1
1987,Aneta,weiblich,2
1987,Anett,weiblich,1
1987,Anette,weiblich,1
1987,Angela,weiblich,25
1987,Angelica,weiblich,1
1987,Angelika,weiblich,4
1987,Angeliki,weiblich,1
1987,Angelina,weiblich,1
1987,Anh,weiblich,1
1987,Anika,weiblich,2
1987,Anina,weiblich,4
1987,Anita,weiblich,9
1987,Anja,weiblich,31
1987,Anjali,weiblich,1
1987,Anke,weiblich,2
1987,Ann,weiblich,1
1987,Ann-Kathrin,weiblich,1
1987,Anna,weiblich,74
1987,Anna-Maria,weiblich,2
1987,Annabelle,weiblich,1
1987,Annalena,weiblich,1
1987,Annalisa,weiblich,1
1987,Annamaria,weiblich,1
1987,Anne,weiblich,10
1987,Anne-Catherine,weiblich,1
1987,Anne-Katrin,weiblich,1
1987,Anne-Marie,weiblich,1
1987,Anne-Sophie,weiblich,3
1987,Anneliese,weiblich,1
1987,Annemarie,weiblich,3
1987,Annette,weiblich,2
1987,Anni,weiblich,1
1987,Annick,weiblich,2
1987,Annik,weiblich,4
1987,Annika,weiblich,1
1987,Annina,weiblich,12
1987,Anny,weiblich,1
1987,Anouk,weiblich,1
1987,Antonia,weiblich,3
1987,Arbenita,weiblich,1
1987,Ardita,weiblich,3
1987,Aria,weiblich,1
1987,Ariana,weiblich,1
1987,Ariane,weiblich,4
1987,Arijeta,weiblich,1
1987,Arlinda,weiblich,3
1987,Arta,weiblich,1
1987,Ashley,weiblich,1
1987,Asli,weiblich,2
1987,Assunta,weiblich,1
1987,Astrid,weiblich,3
1987,Athanasia,weiblich,2
1987,Audrey,weiblich,1
1987,Aurelia,weiblich,2
1987,Aurora,weiblich,2
1987,Aurélie,weiblich,1
1987,Aylin,weiblich,1
1987,Ayse,weiblich,2
1987,Bahar,weiblich,3
1987,Barbara,weiblich,23
1987,Barbora,weiblich,2
1987,Beata,weiblich,1
1987,Beate,weiblich,1
1987,Beatrice,weiblich,6
1987,Beatriz,weiblich,1
1987,Belinda,weiblich,1
1987,Berivan,weiblich,2
1987,Besa,weiblich,1
1987,Bettina,weiblich,14
1987,Bianca,weiblich,11
1987,Biljana,weiblich,3
1987,Birgit,weiblich,3
1987,Blerina,weiblich,1
1987,Blerta,weiblich,1
1987,Bonnie,weiblich,1
1987,Bouchra,weiblich,1
1987,Brenda,weiblich,2
1987,Bruna,weiblich,1
1987,Bukurije,weiblich,1
1987,Camilla,weiblich,4
1987,Camille,weiblich,3
1987,Candida,weiblich,1
1987,Cansu,weiblich,1
1987,Carina,weiblich,9
1987,Carla,weiblich,8
1987,Carlotta,weiblich,1
1987,Carmela,weiblich,1
1987,Carmen,weiblich,18
1987,Carol,weiblich,2
1987,Carola,weiblich,1
1987,Carole,weiblich,4
1987,Carolin,weiblich,6
1987,Carolina,weiblich,5
1987,Caroline,weiblich,14
1987,Catalina,weiblich,1
1987,Catarina,weiblich,2
1987,Caterina,weiblich,3
1987,Catharina,weiblich,2
1987,Catherine,weiblich,4
1987,Catia,weiblich,1
1987,Cecile,weiblich,1
1987,Cecilia,weiblich,3
1987,Celina,weiblich,1
1987,Chantal,weiblich,10
1987,Charlotte,weiblich,7
1987,Cheryl,weiblich,2
1987,Chiara,weiblich,5
1987,Chloé,weiblich,1
1987,Christelle,weiblich,1
1987,Christiane,weiblich,4
1987,Christin,weiblich,1
1987,Christina,weiblich,15
1987,Christine,weiblich,11
1987,Cindy,weiblich,1
1987,Cinthia,weiblich,1
1987,Cinzia,weiblich,1
1987,Claire,weiblich,4
1987,Clara,weiblich,6
1987,Clare,weiblich,2
1987,Claudia,weiblich,23
1987,Cláudia,weiblich,2
1987,Colette,weiblich,1
1987,Cora,weiblich,1
1987,Coralie,weiblich,3
1987,Cordelia,weiblich,1
1987,Corina,weiblich,8
1987,Corine,weiblich,1
1987,Corinna,weiblich,1
1987,Corinne,weiblich,14
1987,Cornelia,weiblich,5
1987,Cosima,weiblich,4
1987,Cristiana,weiblich,1
1987,Cristina,weiblich,12
1987,Csilla,weiblich,1
1987,Cynthia,weiblich,2
1987,Cátia,weiblich,3
1987,Cäcilia,weiblich,1
1987,Cécile,weiblich,2
1987,Céline,weiblich,4
1987,Dagmar,weiblich,1
1987,Daisy,weiblich,1
1987,Dalia,weiblich,2
1987,Damaris,weiblich,2
1987,Dana,weiblich,1
1987,Dania,weiblich,1
1987,Danica,weiblich,3
1987,Daniela,weiblich,34
1987,Danielle,weiblich,3
1987,Danijela,weiblich,3
1987,Danja,weiblich,1
1987,Daria,weiblich,7
1987,Darina,weiblich,1
1987,Darja,weiblich,1
1987,Debora,weiblich,6
1987,Deborah,weiblich,13
1987,Delia,weiblich,3
1987,Delphine,weiblich,2
1987,Denisa,weiblich,1
1987,Denise,weiblich,3
1987,Deniz,weiblich,3
1987,Derya,weiblich,1
1987,Desiree,weiblich,1
1987,Desirée,weiblich,1
1987,Dian,weiblich,1
1987,Diana,weiblich,9
1987,Diane,weiblich,2
1987,Dijana,weiblich,3
1987,Dilara,weiblich,1
1987,Dilek,weiblich,1
1987,Dimitra,weiblich,1
1987,Dina,weiblich,2
1987,Dinah,weiblich,1
1987,Domenica,weiblich,2
1987,Dominika,weiblich,2
1987,Dominique,weiblich,10
1987,Doris,weiblich,3
1987,Dorota,weiblich,1
1987,Dorothea,weiblich,2
1987,Dragana,weiblich,2
1987,Dragica,weiblich,1
1987,Drita,weiblich,1
1987,Dunja,weiblich,1
1987,Dusica,weiblich,1
1987,Débora,weiblich,1
1987,Désirée,weiblich,6
1987,Eda,weiblich,1
1987,Edina,weiblich,1
1987,Edit,weiblich,2
1987,Edith,weiblich,1
1987,Edona,weiblich,1
1987,Egzona,weiblich,1
1987,Eirini,weiblich,2
1987,Ekaterina,weiblich,4
1987,Elena,weiblich,23
1987,Eleni,weiblich,4
1987,Eleonora,weiblich,2
1987,Eliane,weiblich,5
1987,Elida,weiblich,1
1987,Elif,weiblich,4
1987,Elina,weiblich,1
1987,Elisa,weiblich,7
1987,Elisabete,weiblich,1
1987,Elisabeth,weiblich,11
1987,Elise,weiblich,2
1987,Eliza,weiblich,2
1987,Elizabeth,weiblich,3
1987,Ellen,weiblich,3
1987,Elma,weiblich,1
1987,Elodie,weiblich,1
1987,Elsa,weiblich,1
1987,Elvira,weiblich,3
1987,Emanuela,weiblich,3
1987,Emel,weiblich,1
1987,Emelie,weiblich,1
1987,Emilia,weiblich,4
1987,Emily,weiblich,5
1987,Emine,weiblich,4
1987,Emira,weiblich,3
1987,Emma,weiblich,3
1987,Emmanuelle,weiblich,1
1987,Enesa,weiblich,1
1987,Erica,weiblich,2
1987,Erika,weiblich,4
1987,Esra,weiblich,1
1987,Estefania,weiblich,3
1987,Ester,weiblich,2
1987,Esther,weiblich,4
1987,Eszter,weiblich,1
1987,Eugenia,weiblich,1
1987,Eugénie,weiblich,1
1987,Eva,weiblich,27
1987,Eva-Maria,weiblich,2
1987,Eve,weiblich,1
1987,Evelin,weiblich,1
1987,Eveline,weiblich,2
1987,Evelyn,weiblich,5
1987,Evelyne,weiblich,3
1987,Evgenia,weiblich,1
1987,Evgeniya,weiblich,2
1987,Evrim,weiblich,1
1987,Ewa,weiblich,2
1987,Ewelina,weiblich,1
1987,Fabia,weiblich,1
1987,Fabiana,weiblich,1
1987,Fabienne,weiblich,25
1987,Fabiola,weiblich,2
1987,Fahrije,weiblich,1
1987,Fanny,weiblich,5
1987,Farah,weiblich,2
1987,Fatima,weiblich,1
1987,Fatma,weiblich,4
1987,Federica,weiblich,3
1987,Felicia,weiblich,1
1987,Felicitas,weiblich,2
1987,Fidan,weiblich,1
1987,Filippo,weiblich,1
1987,Filiz,weiblich,1
1987,Fiona,weiblich,4
1987,Flavia,weiblich,2
1987,Flor,weiblich,1
1987,Flora,weiblich,1
1987,Florence,weiblich,4
1987,Florentina,weiblich,1
1987,Florije,weiblich,1
1987,Flurina,weiblich,8
1987,Franca,weiblich,2
1987,Francesca,weiblich,6
1987,Francis,weiblich,1
1987,Franziska,weiblich,26
1987,Françoise,weiblich,1
1987,Frauke,weiblich,1
1987,Friederike,weiblich,1
1987,Gabriela,weiblich,5
1987,Gabriella,weiblich,2
1987,Gabrielle,weiblich,3
1987,Galina,weiblich,1
1987,Gamze,weiblich,1
1987,Ganimete,weiblich,1
1987,Gemma,weiblich,1
1987,Geneviève,weiblich,2
1987,Gentiana,weiblich,3
1987,Georgia,weiblich,1
1987,Geraldine,weiblich,3
1987,Gerlinde,weiblich,1
1987,Germaine,weiblich,1
1987,Giada,weiblich,1
1987,Gian,weiblich,1
1987,Gianna,weiblich,2
1987,Gianni,weiblich,1
1987,Gina,weiblich,6
1987,Gioia,weiblich,1
1987,Giorgia,weiblich,1
1987,Giovanna,weiblich,3
1987,Gisela,weiblich,1
1987,Giulia,weiblich,6
1987,Gladys,weiblich,1
1987,Gloria,weiblich,2
1987,Grace,weiblich,2
1987,Graziella,weiblich,1
1987,Hamdi,weiblich,1
1987,Hana,weiblich,2
1987,Hanife,weiblich,1
1987,Hanna,weiblich,9
1987,Hannah,weiblich,5
1987,Hanne,weiblich,1
1987,Hatice,weiblich,1
1987,Hatixhe,weiblich,1
1987,Hava,weiblich,1
1987,Heidemarie,weiblich,1
1987,Heidi,weiblich,1
1987,Heike,weiblich,2
1987,Helen,weiblich,3
1987,Helena,weiblich,4
1987,Helene,weiblich,2
1987,Hilde,weiblich,1
1987,Hong,weiblich,1
1987,Hélène,weiblich,1
1987,Hülya,weiblich,3
1987,Iara,weiblich,1
1987,Ilaria,weiblich,1
1987,Ildikó,weiblich,1
1987,Ileana,weiblich,1
1987,Iliana,weiblich,1
1987,Ilona,weiblich,7
1987,Imke,weiblich,2
1987,Ina,weiblich,3
1987,Ines,weiblich,4
1987,Inga,weiblich,1
1987,Ingrid,weiblich,1
1987,Ioana,weiblich,1
1987,Ioanna,weiblich,1
1987,Irena,weiblich,1
1987,Irene,weiblich,7
1987,Irina,weiblich,5
1987,Iris,weiblich,3
1987,Irma,weiblich,2
1987,Iryna,weiblich,1
1987,Isabel,weiblich,15
1987,Isabell,weiblich,4
1987,Isabella,weiblich,7
1987,Isabelle,weiblich,13
1987,Isaura,weiblich,1
1987,Ismeta,weiblich,1
1987,Iva,weiblich,1
1987,Ivana,weiblich,9
1987,Iveta,weiblich,1
1987,Ivona,weiblich,1
1987,Ivonne,weiblich,1
1987,Iwona,weiblich,1
1987,Izabela,weiblich,2
1987,Jacinta,weiblich,1
1987,Jacqueline,weiblich,8
1987,Jagoda,weiblich,1
1987,Jamie,weiblich,1
1987,Jamila,weiblich,2
1987,Jana,weiblich,14
1987,Jane,weiblich,1
1987,Janet,weiblich,2
1987,Janina,weiblich,9
1987,Janine,weiblich,8
1987,Janka,weiblich,1
1987,Jasmin,weiblich,20
1987,Jasmina,weiblich,3
1987,Jasmine,weiblich,1
1987,Jasna,weiblich,1
1987,Jeanette,weiblich,4
1987,Jeanine,weiblich,1
1987,Jeannette,weiblich,1
1987,Jehona,weiblich,1
1987,Jelena,weiblich,11
1987,Jelica,weiblich,1
1987,Jennifer,weiblich,22
1987,Jenny,weiblich,5
1987,Jessica,weiblich,23
1987,Jill,weiblich,1
1987,Jing,weiblich,2
1987,Joana,weiblich,2
1987,Joanna,weiblich,2
1987,Joanne,weiblich,3
1987,Jocelyne,weiblich,1
1987,Joelle,weiblich,2
1987,Johanna,weiblich,8
1987,Jolanda,weiblich,3
1987,Josephine,weiblich,2
1987,Josiane,weiblich,1
1987,Jovana,weiblich,2
1987,Joy,weiblich,1
1987,Joya,weiblich,1
1987,Joyce,weiblich,1
1987,Joëlle,weiblich,5
1987,Judit,weiblich,2
1987,Judith,weiblich,6
1987,Julia,weiblich,33
1987,Juliana,weiblich,1
1987,Juliane,weiblich,3
1987,Julie,weiblich,6
1987,Juliette,weiblich,1
1987,Justine,weiblich,2
1987,Kaja,weiblich,2
1987,Kaltrina,weiblich,2
1987,Karen,weiblich,2
1987,Karin,weiblich,16
1987,Karina,weiblich,3
1987,Karine,weiblich,1
1987,Karma,weiblich,1
1987,Karolina,weiblich,7
1987,Kata,weiblich,1
1987,Katarina,weiblich,1
1987,Katarzyna,weiblich,4
1987,Kate,weiblich,1
1987,Katerina,weiblich,2
1987,Katharina,weiblich,25
1987,Katherine,weiblich,1
1987,Kathrin,weiblich,16
1987,Kathryn,weiblich,1
1987,Katia,weiblich,2
1987,Katja,weiblich,7
1987,Katrin,weiblich,10
1987,Kelly,weiblich,2
1987,Kerstin,weiblich,1
1987,Kim,weiblich,3
1987,Kimberly,weiblich,1
1987,Kinga,weiblich,1
1987,Kira,weiblich,2
1987,Klara,weiblich,1
1987,Kornelia,weiblich,1
1987,Krista,weiblich,1
1987,Kristin,weiblich,1
1987,Kristina,weiblich,10
1987,Kristine,weiblich,2
1987,Kyra,weiblich,1
1987,Kübra,weiblich,1
1987,Ladina,weiblich,3
1987,Laetitia,weiblich,1
1987,Laia,weiblich,2
1987,Laila,weiblich,1
1987,Lakshmi,weiblich,1
1987,Lana,weiblich,1
1987,Lara,weiblich,10
1987,Larisa,weiblich,2
1987,Larissa,weiblich,11
1987,Laura,weiblich,61
1987,Laure,weiblich,2
1987,Le,weiblich,1
1987,Lea,weiblich,27
1987,Leandra,weiblich,3
1987,Lejla,weiblich,2
1987,Lena,weiblich,10
1987,Lenka,weiblich,1
1987,Leoni,weiblich,1
1987,Leonie,weiblich,6
1987,Leonita,weiblich,1
1987,Leonor,weiblich,1
1987,Leonore,weiblich,1
1987,Lesley,weiblich,1
1987,Leslie,weiblich,3
1987,Leticia,weiblich,1
1987,Leyla,weiblich,1
1987,Lia,weiblich,1
1987,Liane,weiblich,1
1987,Lidia,weiblich,1
1987,Lidija,weiblich,2
1987,Lilia,weiblich,2
1987,Lilian,weiblich,3
1987,Liliana,weiblich,4
1987,Liliane,weiblich,1
1987,Lilly,weiblich,1
1987,Lina,weiblich,2
1987,Linda,weiblich,16
1987,Linn,weiblich,1
1987,Lisa,weiblich,18
1987,Liselotte,weiblich,1
1987,Livia,weiblich,15
1987,Ljiljana,weiblich,2
1987,Loredana,weiblich,2
1987,Lorena,weiblich,8
1987,Loretta,weiblich,2
1987,Lorraine,weiblich,2
1987,Lotti,weiblich,1
1987,Louise,weiblich,3
1987,Luana,weiblich,3
1987,Luca,weiblich,1
1987,Lucia,weiblich,8
1987,Luciana,weiblich,3
1987,Lucie,weiblich,4
1987,Lucienne,weiblich,1
1987,Ludmilla,weiblich,1
1987,Luisa,weiblich,4
1987,Lumturije,weiblich,2
1987,Luzia,weiblich,1
1987,Lynn,weiblich,1
1987,Léa,weiblich,3
1987,Léonie,weiblich,1
1987,Maddalena,weiblich,1
1987,Madeleine,weiblich,3
1987,Madlaina,weiblich,2
1987,Madleina,weiblich,1
1987,Magda,weiblich,2
1987,Magdalena,weiblich,10
1987,Maike,weiblich,3
1987,Maja,weiblich,11
1987,Makbule,weiblich,1
1987,Malgorzata,weiblich,3
1987,Mandy,weiblich,2
1987,Manon,weiblich,2
1987,Manuela,weiblich,19
1987,Mara,weiblich,3
1987,Mareike,weiblich,1
1987,Maren,weiblich,3
1987,Margarita,weiblich,1
1987,Margherita,weiblich,1
1987,Maria,weiblich,54
1987,Maria-Teresa,weiblich,1
1987,Mariana,weiblich,7
1987,Mariangela,weiblich,1
1987,Marianna,weiblich,3
1987,Marianne,weiblich,3
1987,Marica,weiblich,2
1987,Marie,weiblich,7
1987,Mariella,weiblich,1
1987,Marielle,weiblich,1
1987,Marietta,weiblich,2
1987,Mariia,weiblich,2
1987,Marija,weiblich,3
1987,Marijana,weiblich,1
1987,Marilena,weiblich,1
1987,Marina,weiblich,13
1987,Marine,weiblich,2
1987,Marion,weiblich,15
1987,Marisa,weiblich,5
1987,Maritza,weiblich,1
1987,Mariya,weiblich,1
1987,Marlen,weiblich,3
1987,Marlene,weiblich,3
1987,Marlies,weiblich,1
1987,Marlise,weiblich,1
1987,Marta,weiblich,16
1987,Martha,weiblich,1
1987,Martina,weiblich,40
1987,Marwa,weiblich,3
1987,Maryam,weiblich,1
1987,Maryna,weiblich,1
1987,María,weiblich,1
1987,Matea,weiblich,1
1987,Maude,weiblich,2
1987,Maura,weiblich,1
1987,Maxine,weiblich,1
1987,May,weiblich,1
1987,Maya,weiblich,6
1987,Megan,weiblich,1
1987,Mei,weiblich,1
1987,Melanie,weiblich,30
1987,Meliha,weiblich,1
1987,Melina,weiblich,3
1987,Melis,weiblich,1
1987,Melisa,weiblich,2
1987,Melissa,weiblich,3
1987,Meltem,weiblich,1
1987,Meng,weiblich,1
1987,Meret,weiblich,5
1987,Merita,weiblich,2
1987,Merve,weiblich,2
1987,Michaela,weiblich,9
1987,Michela,weiblich,3
1987,Michele,weiblich,2
1987,Michelina,weiblich,1
1987,Michelle,weiblich,6
1987,Michèle,weiblich,11
1987,Mihaela,weiblich,1
1987,Mila,weiblich,2
1987,Milena,weiblich,6
1987,Milica,weiblich,3
1987,Miljana,weiblich,1
1987,Milka,weiblich,2
1987,Mimi,weiblich,1
1987,Mimoza,weiblich,2
1987,Mina,weiblich,1
1987,Minh,weiblich,1
1987,Minire,weiblich,1
1987,Miranda,weiblich,1
1987,Mirela,weiblich,3
1987,Mirella,weiblich,3
1987,Miriam,weiblich,9
1987,Mirja,weiblich,1
1987,Mirjam,weiblich,15
1987,Mirlinda,weiblich,1
1987,Mirna,weiblich,3
1987,Mirsada,weiblich,1
1987,Moira,weiblich,1
1987,Mona,weiblich,5
1987,Monia,weiblich,1
1987,Monica,weiblich,5
1987,Monika,weiblich,15
1987,Monique,weiblich,3
1987,Morena,weiblich,2
1987,Muriel,weiblich,5
